ID,Nhà cung cấp,Ngày nhập gần đây,Đơn giá nhập,Tổng nhập,ID Khach hang,Ngày,Đơn giá MIN,Tổng nhập
11116-50070,CHPT-MINHANH,2022-09-10 00:00:00,860000,1,HTAUTOHN,2022-03-17 00:00:00,830000,1
13540-13023,CHPT-MINHANH,2022-09-10 00:00:00,230000,10,HTAUTOHN,2022-03-14 00:00:00,210000,1
16363-31010,HTAUTOHN,2022-09-10 00:00:00,2715000,1,HTAUTOHN,2022-09-10 00:00:00,2715000,1
16363-38010,HTAUTOHN,2022-09-10 00:00:00,3656000,1,HTAUTOHN,2022-09-10 00:00:00,3656000,1
27415-0W111,CHPT-MINHANH,2022-09-10 00:00:00,800000,2,CHPT-MINHANH,2022-05-20 00:00:00,800000,2
27415-0W111,CHPT-MINHANH,2022-09-10 00:00:00,800000,2,CHPT-MINHANH,2022-09-10 00:00:00,800000,2
31230-20191,CHPT-MINHANH,2022-09-10 00:00:00,340000,2,HTAUTOHN,2022-02-11 00:00:00,279000,5
31230-20191,CHPT-MINHANH,2022-09-10 00:00:00,340000,2,HTAUTOHN,2022-03-26 00:00:00,279000,5
31400-59025,CHPT-MINHANH,2022-09-10 00:00:00,2050000,1,NK-TS,2022-03-29 00:00:00,1755461,2
77024-0T010,CHPT-MINHANH,2022-09-10 00:00:00,1300000,1,HTAUTOHN,2022-01-29 00:00:00,1280000,1
90919-21610,CHPT-MINHANH,2022-09-10 00:00:00,1950000,2,HTAUTOHN,2022-03-31 00:00:00,1935000,5
90919-21610,CHPT-MINHANH,2022-09-10 00:00:00,1950000,2,HTAUTOHN,2022-05-17 00:00:00,1935000,2
90919-21610,CHPT-MINHANH,2022-09-10 00:00:00,1950000,2,HTAUTOHN,2022-06-08 00:00:00,1935000,3
DAC4889W2RS,HTAUTOHN,2022-09-10 00:00:00,381000,2,HTAUTOHN,2022-09-10 00:00:00,381000,2
KTR1001,QUANGVU,2022-09-10 00:00:00,150000,2,QUANGVU,2022-09-10 00:00:00,150000,2
04111-0Y060,CHPT-MINHANH,2022-09-12 00:00:00,2450000,2,CHPT-MINHANH,2022-09-12 00:00:00,2450000,2
08889-80280,NK-IDAM,2022-09-12 00:00:00,153400,1440,NK-IDAS,2022-04-05 00:00:00,135416,500
1093A183,NK-IDAM,2022-09-12 00:00:00,671892,6,NK-IDAM,2022-09-12 00:00:00,671892,6
11213-0C030,CHPT-MINHANH,2022-09-12 00:00:00,200000,8,CHPT-MINHANH,2022-07-05 00:00:00,200000,5
11213-0C030,CHPT-MINHANH,2022-09-12 00:00:00,200000,8,CHPT-MINHANH,2022-07-20 00:00:00,200000,5
11213-0C030,CHPT-MINHANH,2022-09-12 00:00:00,200000,8,CHPT-MINHANH,2022-09-12 00:00:00,200000,8
11213-0Y030,CHPT-MINHANH,2022-09-12 00:00:00,170000,4,NK-IDAS,2022-04-05 00:00:00,108932,1
12371-06010,CHPT-MINHANH,2022-09-12 00:00:00,240000,4,NK-TS,2022-03-29 00:00:00,190643,5
1340A181,NK-IDAM,2022-09-12 00:00:00,189980,50,NK-IDAM,2022-09-12 00:00:00,189980,50
16031-0Y010,CHPT-MINHANH,2022-09-12 00:00:00,630000,3,HTAUTOHN,2022-01-11 00:00:00,470000,1
31210-0K131,NK-IDAM,2022-09-12 00:00:00,1281952,100,NK-TRISTAN,2022-04-21 00:00:00,1123606,5
31210-0K281,NK-IDAM,2022-09-12 00:00:00,1380600,300,NK-IDAM,2022-05-10 00:00:00,1269400,50
31210-0K310,NK-IDAM,2022-09-12 00:00:00,1038400,251,NK-IDAM,2022-07-22 00:00:00,1035672,60
31250-0K261,NK-IDAM,2022-09-12 00:00:00,1380600,100,NK-IDAM,2022-07-22 00:00:00,1376973,150
31250-0K320,NK-IDAM,2022-09-12 00:00:00,1479248,40,NK-IDAM,2022-04-12 00:00:00,1263900,50
4013A491,NK-IDAM,2022-09-12 00:00:00,1124540,47,NK-IDAM,2022-09-12 00:00:00,1124540,47
4013A492,NK-IDAM,2022-09-12 00:00:00,1124540,55,NK-IDAM,2022-09-12 00:00:00,1124540,55
4410A960,NK-IDAM,2022-09-12 00:00:00,306800,14,NK-IDAM,2022-09-12 00:00:00,306800,14
47731-0K220,HTAUTOHN,2022-09-12 00:00:00,481000,1,HTAUTOHN,2022-09-12 00:00:00,481000,1
48500-09020,NK-IDAM,2022-09-12 00:00:00,347628,50,NK-IDAM,2022-09-12 00:00:00,347628,50
48510-09N51,NK-IDAM,2022-09-12 00:00:00,922760,260,NK-IDAM,2022-07-22 00:00:00,920336,40
48520-09Q22,NK-IDAM,2022-09-12 00:00:00,922760,240,NK-IDAM,2022-07-22 00:00:00,920336,60
48530-09Z90,NK-IDAM,2022-09-12 00:00:00,460200,200,THANHDUC,2022-04-18 00:00:00,0,10
48818-33050,CHPT-MINHANH,2022-09-12 00:00:00,100000,2,CHPT-MINHANH,2022-03-11 00:00:00,100000,3
48818-33050,CHPT-MINHANH,2022-09-12 00:00:00,100000,2,CHPT-MINHANH,2022-07-16 00:00:00,100000,3
48818-33050,CHPT-MINHANH,2022-09-12 00:00:00,100000,2,CHPT-MINHANH,2022-09-12 00:00:00,100000,2
5220M482,NK-IDAM,2022-09-12 00:00:00,2146892,4,NK-IDAM,2022-09-12 00:00:00,2146892,4
56210W030P,NK-IDAM,2022-09-12 00:00:00,613364,100,NK-IDAM,2022-09-12 00:00:00,613364,100
6407A185,NK-IDAM,2022-09-12 00:00:00,365092,57,NK-IDAM,2022-04-12 00:00:00,342632,10
6407A187,NK-IDAM,2022-09-12 00:00:00,379724,30,NK-IDAM,2022-04-12 00:00:00,345619,10
81130-0K310,NK-IDAM,2022-09-12 00:00:00,1335052,50,NK-IDAM,2022-09-12 00:00:00,1335052,50
81170-0K340,NK-IDAM,2022-09-12 00:00:00,1955496,10,NK-IDAM,2022-09-12 00:00:00,1955496,10
81551-0K120,NK-IDAM,2022-09-12 00:00:00,739624,9,NK-IDAM,2022-09-12 00:00:00,739624,9
81551-0K240,NK-IDAM,2022-09-12 00:00:00,755200,10,NK-IDAM,2022-04-12 00:00:00,689400,7
81561-0K120,NK-IDAM,2022-09-12 00:00:00,739624,5,NK-IDAM,2022-09-12 00:00:00,739624,5
81561-0K240,NK-IDAM,2022-09-12 00:00:00,755200,13,NK-IDAM,2022-04-12 00:00:00,689400,4
81581-0K050,NK-IDAM,2022-09-12 00:00:00,666700,11,NK-IDAM,2022-04-12 00:00:00,608970,7
81591-0K050,NK-IDAM,2022-09-12 00:00:00,666700,24,NK-IDAM,2022-09-12 00:00:00,666700,24
8330B360,NK-IDAM,2022-09-12 00:00:00,2176156,19,NK-IDAM,2022-09-12 00:00:00,2176156,19
8330B361,NK-IDAM,2022-09-12 00:00:00,1431340,10,NK-IDAM,2022-04-12 00:00:00,1372366,5
9004A-91068,NK-IDAM,2022-09-12 00:00:00,122720,3000,NK-IDAM,2022-05-10 00:00:00,115631,700
90080-92014,NK-IDAM,2022-09-12 00:00:00,68440,100,NK-IDAS,2022-07-26 00:00:00,68237,200
90916-T2026,NK-IDAM,2022-09-12 00:00:00,268568,65,NK-IDAM,2022-04-12 00:00:00,245426,100
90919-T1002,NK-IDAM,2022-09-12 00:00:00,19588,9500,NK-IDAM,2022-04-12 00:00:00,19073,5000
T21C03F,HTAUTOHN,2022-09-12 00:00:00,39000,2,HTAUTOHN,2022-09-12 00:00:00,39000,2
04111-0C210,NK-LED,2022-09-13 00:00:00,2269032,17,NK-TS,2022-02-26 00:00:00,1937462,8
04111-75A32,CHPT-MINHANH,2022-09-13 00:00:00,2630000,1,CHPT-MINHANH,2022-01-05 00:00:00,2630000,1
04111-75A32,CHPT-MINHANH,2022-09-13 00:00:00,2630000,1,CHPT-MINHANH,2022-03-19 00:00:00,2630000,1
04111-75A32,CHPT-MINHANH,2022-09-13 00:00:00,2630000,1,CHPT-MINHANH,2022-09-13 00:00:00,2630000,1
1250113100,NN-QUYEN,2022-09-13 00:00:00,1020000,5,NN-QUYEN,2022-09-13 00:00:00,1020000,5
13050-28021,NCC-KHANGTHANG,2022-09-13 00:00:00,2000000,4,NCC-KHANGTHANG,2022-09-13 00:00:00,2000000,4
13540-36041,CHPT-MINHANH,2022-09-13 00:00:00,320000,1,CHPT-MINHANH,2022-08-26 00:00:00,320000,1
13540-36041,CHPT-MINHANH,2022-09-13 00:00:00,320000,1,CHPT-MINHANH,2022-09-01 00:00:00,320000,1
13540-36041,CHPT-MINHANH,2022-09-13 00:00:00,320000,1,CHPT-MINHANH,2022-09-13 00:00:00,320000,1
31230-12181,HTAUTOHN,2022-09-13 00:00:00,439000,1,HTAUTOHN,2022-04-07 00:00:00,405000,5
3250200100,NN-QUYEN,2022-09-13 00:00:00,735000,10,NN-QUYEN,2022-07-06 00:00:00,720000,10
48080-35011,NK-LED,2022-09-13 00:00:00,2342105,10,NK-LED,2022-09-13 00:00:00,2342105,10
48090-35011,NK-LED,2022-09-13 00:00:00,2329838,10,NK-LED,2022-09-13 00:00:00,2329838,10
48304-0D150,CHPT-MINHANH,2022-09-13 00:00:00,580000,2,NK-TS,2022-02-26 00:00:00,369063,11
48820-42030,NCC-KHANGTHANG,2022-09-13 00:00:00,740000,3,CHPT-MINHANH,2022-04-16 00:00:00,620000,2
4L08071101RR,NCC-KHANGTHANG,2022-09-13 00:00:00,900000,1,NCC-KHANGTHANG,2022-09-13 00:00:00,900000,1
4L0807683E,NCC-KHANGTHANG,2022-09-13 00:00:00,900000,1,NCC-KHANGTHANG,2022-09-13 00:00:00,900000,1
7L0412137,NCC-KHANGTHANG,2022-09-13 00:00:00,600000,2,NCC-KHANGTHANG,2022-09-13 00:00:00,600000,2
83320-0K030,CHPT-MINHANH,2022-09-13 00:00:00,690000,1,NCC-THAILAND,2022-01-21 00:00:00,1082040,15
JK437300-1530,HTAUTOHN,2022-09-13 00:00:00,905000,1,HTAUTOHN,2022-09-09 00:00:00,905000,1
JK437300-1530,HTAUTOHN,2022-09-13 00:00:00,905000,1,HTAUTOHN,2022-09-13 00:00:00,905000,1
T25VG042,HTAUTOHN,2022-09-13 00:00:00,153000,4,HTAUTOHN,2022-09-13 00:00:00,153000,4
UR56-34-470B,NN-TOANY,2022-09-13 00:00:00,90000,4,NN-TOANY,2022-09-13 00:00:00,90000,4
04465-YZZQ7,HTAUTOHN,2022-09-14 00:00:00,1050000,200,HTAUTOHN,2022-01-20 00:00:00,950000,50
04478-06220,CHPT-MINHANH,2022-09-14 00:00:00,600000,1,NK-TS,2022-02-26 00:00:00,388475,1
04479-06280,HTAUTOHN,2022-09-14 00:00:00,524000,1,CHPT-MINHANH,2022-08-01 00:00:00,460000,1
11213-37021,CHPT-MINHANH,2022-09-14 00:00:00,170000,10,CHPT-MINHANH,2022-09-14 00:00:00,340000,11
11213-38030,CHPT-MINHANH,2022-09-14 00:00:00,270000,5,CHPT-MINHANH,2022-07-01 00:00:00,270000,4
11213-38030,CHPT-MINHANH,2022-09-14 00:00:00,270000,5,CHPT-MINHANH,2022-09-14 00:00:00,270000,5
11214-38020,CHPT-MINHANH,2022-09-14 00:00:00,270000,4,CHPT-MINHANH,2022-09-14 00:00:00,270000,4
12361-38281,CHPT-MINHANH,2022-09-14 00:00:00,2200000,2,CHPT-MINHANH,2022-05-05 00:00:00,2150000,2
13050-36030,NCC-KHANGTHANG,2022-09-14 00:00:00,2350000,1,NCC-KHANGTHANG,2022-09-14 00:00:00,2350000,1
13070-36030,NCC-KHANGTHANG,2022-09-14 00:00:00,3100000,1,NCC-KHANGTHANG,2022-09-14 00:00:00,3100000,1
16210-75100,NCC-KHANGTHANG,2022-09-14 00:00:00,2530000,4,HTAUTOHN,2022-01-06 00:00:00,2250000,5
16210-75100,NCC-KHANGTHANG,2022-09-14 00:00:00,2530000,4,NCC-KHANGTHANG,2022-01-18 00:00:00,2250000,5
16620-0W131,HTAUTOHN,2022-09-14 00:00:00,2706000,1,CHPT-MINHANH,2022-05-20 00:00:00,2100000,2
16620-0W131,HTAUTOHN,2022-09-14 00:00:00,2706000,1,CHPT-MINHANH,2022-08-11 00:00:00,2100000,1
23209-31050,CHPT-MINHANH,2022-09-14 00:00:00,1980000,2,NK-TS,2022-03-29 00:00:00,1592758,8
27411-0H090,HTAUTOHN,2022-09-14 00:00:00,559000,2,HTAUTOHN,2022-02-10 00:00:00,450000,1
27415-0L030,HTAUTOHN,2022-09-14 00:00:00,630000,100,NK-TS,2022-02-26 00:00:00,547279,82
43512-0K090,HTAUTOHN,2022-09-14 00:00:00,1576000,2,NK-CHI,2022-05-13 00:00:00,1074762,4
43550-50043,HTAUTOHN,2022-09-14 00:00:00,4521000,1,HTAUTOHN,2022-09-14 00:00:00,4521000,1
43560-50013,HTAUTOHN,2022-09-14 00:00:00,4521000,1,HTAUTOHN,2022-09-14 00:00:00,4521000,1
48068-08021,CHPT-MINHANH,2022-09-14 00:00:00,2350000,3,CHPT-MINHANH,2022-09-14 00:00:00,2350000,3
48069-08021,CHPT-MINHANH,2022-09-14 00:00:00,2350000,3,CHPT-MINHANH,2022-09-14 00:00:00,2350000,3
48341-47010,CHPT-MINHANH,2022-09-14 00:00:00,220000,1,CHPT-MINHANH,2022-09-14 00:00:00,220000,1
48609-48020,HTAUTOHN,2022-09-14 00:00:00,902000,1,HTAUTOHN,2022-06-25 00:00:00,855000,2
48609-48020,HTAUTOHN,2022-09-14 00:00:00,902000,1,HTAUTOHN,2022-06-29 00:00:00,855000,2
48610-59125,HTAUTOHN,2022-09-14 00:00:00,5905000,1,HTAUTOHN,2022-09-13 00:00:00,5905000,1
48610-59125,HTAUTOHN,2022-09-14 00:00:00,5905000,1,HTAUTOHN,2022-09-14 00:00:00,5905000,1
48750-0T011,HTAUTOHN,2022-09-14 00:00:00,1381000,1,HTAUTOHN,2022-05-13 00:00:00,1305000,1
48760-0T011,HTAUTOHN,2022-09-14 00:00:00,1325000,1,HTAUTOHN,2022-05-13 00:00:00,1305000,1
90913-02101,CHPT-MINHANH,2022-09-14 00:00:00,8000,480,CHPT-MINHANH,2022-01-10 00:00:00,7000,480
90916-02652,NCC-KHANGTHANG,2022-09-14 00:00:00,1000000,10,HTAUTOHN,2022-01-07 00:00:00,950000,2
90916-02652,NCC-KHANGTHANG,2022-09-14 00:00:00,1000000,10,HTAUTOHN,2022-01-15 00:00:00,950000,3
04465-YZZF5,HTAUTOHN,2022-09-15 00:00:00,1339000,1,CHPT-MINHANH,2022-01-20 00:00:00,1120000,1
04465-YZZF5,HTAUTOHN,2022-09-15 00:00:00,1339000,1,CHPT-MINHANH,2022-03-19 00:00:00,1120000,2
04465-YZZF5,HTAUTOHN,2022-09-15 00:00:00,1339000,1,CHPT-MINHANH,2022-04-04 00:00:00,1120000,2
04465-YZZF5,HTAUTOHN,2022-09-15 00:00:00,1339000,1,CHPT-MINHANH,2022-04-18 00:00:00,1120000,4
04465-YZZF5,HTAUTOHN,2022-09-15 00:00:00,1339000,1,CHPT-MINHANH,2022-07-01 00:00:00,1120000,2
04465-YZZF5,HTAUTOHN,2022-09-15 00:00:00,1339000,1,CHPT-MINHANH,2022-07-28 00:00:00,1120000,1
04466-YZZAN,CHPT-MINHANH,2022-09-15 00:00:00,650000,1,CHPT-MINHANH,2022-03-19 00:00:00,650000,2
04466-YZZAN,CHPT-MINHANH,2022-09-15 00:00:00,650000,1,CHPT-MINHANH,2022-04-13 00:00:00,650000,3
04466-YZZAN,CHPT-MINHANH,2022-09-15 00:00:00,650000,1,CHPT-MINHANH,2022-07-01 00:00:00,650000,2
04466-YZZAN,CHPT-MINHANH,2022-09-15 00:00:00,650000,1,CHPT-MINHANH,2022-09-15 00:00:00,650000,1
04479-60081,CHPT-MINHANH,2022-09-15 00:00:00,310000,5,NK-TS,2022-03-29 00:00:00,206138,5
08886-02505,KAIZEN,2022-09-15 00:00:00,400000,1,KAIZEN,2022-09-15 00:00:00,400000,1
116360-1180,KL-QUANGSAIGON,2022-09-15 00:00:00,850000,1,KL-QUANGSAIGON,2022-09-15 00:00:00,850000,1
13559-28010,CHPT-MINHANH,2022-09-15 00:00:00,320000,5,CHPT-MINHANH,2022-07-01 00:00:00,320000,1
13559-28010,CHPT-MINHANH,2022-09-15 00:00:00,320000,5,CHPT-MINHANH,2022-07-06 00:00:00,320000,1
13559-28010,CHPT-MINHANH,2022-09-15 00:00:00,320000,5,CHPT-MINHANH,2022-07-23 00:00:00,320000,3
13559-28010,CHPT-MINHANH,2022-09-15 00:00:00,320000,5,CHPT-MINHANH,2022-09-15 00:00:00,320000,5
13561-0H020,CHPT-MINHANH,2022-09-15 00:00:00,400000,5,CHPT-MINHANH,2022-07-23 00:00:00,400000,3
13561-0H020,CHPT-MINHANH,2022-09-15 00:00:00,400000,5,CHPT-MINHANH,2022-09-15 00:00:00,400000,5
16307-50012,HTAUTOHN,2022-09-15 00:00:00,2231000,1,HTAUTOHN,2022-09-15 00:00:00,2231000,1
16603-38012,CHPT-MINHANH,2022-09-15 00:00:00,680000,1,CHPT-MINHANH,2022-09-15 00:00:00,680000,1
16603-38012,CHPT-MINHANH,2022-09-15 00:00:00,680000,1,HTAUTOHN,2022-02-26 00:00:00,680000,1
45022-TF0-A00,KL-DUCPHAT-Q5,2022-09-15 00:00:00,550000,1,KL-DUCPHAT-Q5,2022-07-12 00:00:00,550000,1
45022-TF0-A00,KL-DUCPHAT-Q5,2022-09-15 00:00:00,550000,1,KL-DUCPHAT-Q5,2022-09-15 00:00:00,550000,1
48818-48010,CHPT-MINHANH,2022-09-15 00:00:00,180000,2,CHPT-MINHANH,2022-09-15 00:00:00,180000,2
77024-50021,HTAUTOHN,2022-09-15 00:00:00,1946000,1,HTAUTOHN,2022-03-30 00:00:00,1755000,1
77024-50021,HTAUTOHN,2022-09-15 00:00:00,1946000,1,HTAUTOHN,2022-04-01 00:00:00,1755000,1
90389-14007,KL-QUANGSAIGON,2022-09-15 00:00:00,130000,2,KL-QUANGSAIGON,2022-09-15 00:00:00,130000,2
90916-03078,HTAUTOHN,2022-09-15 00:00:00,305000,2,HTAUTOHN,2022-03-15 00:00:00,280000,1
CVX-0025,KL-QUANGSAIGON,2022-09-15 00:00:00,450000,1,KL-QUANGSAIGON,2022-09-15 00:00:00,450000,1
MD319022-A,CHPT-MINHANH,2022-09-15 00:00:00,250000,1,CHPT-MINHANH,2022-09-15 00:00:00,250000,1
T24C04WS,KL-QUANGSAIGON,2022-09-15 00:00:00,160000,1,KL-QUANGSAIGON,2022-09-15 00:00:00,160000,1
T30650,HTAUTOHN,2022-09-15 00:00:00,210000,2,HTAUTOHN,2022-09-15 00:00:00,210000,2
T30NC50F,HTAUTOHN,2022-09-15 00:00:00,200000,4,HTAUTOHN,2022-09-15 00:00:00,200000,4
T30W1100,HTAUTOHN,2022-09-15 00:00:00,193000,4,HTAUTOHN,2022-09-15 00:00:00,193000,4
VAPC-MAYPHAT,NCC-THANHNAM,2022-09-15 00:00:00,3000000,1,NCC-THANHNAM,2022-09-15 00:00:00,3000000,1
04465-12630,NK-TS,2022-09-16 00:00:00,1149112,3,NK-TS,2022-03-29 00:00:00,869161,10
04465-60350,NK-TS,2022-09-16 00:00:00,1376401,10,CHPT-MINHANH,2022-06-13 00:00:00,1360000,1
04465-60350,NK-TS,2022-09-16 00:00:00,1376401,10,CHPT-MINHANH,2022-06-15 00:00:00,1360000,5
04465-60350,NK-TS,2022-09-16 00:00:00,1376401,10,CHPT-MINHANH,2022-08-31 00:00:00,1360000,7
04465-YZZE1,NK-TS,2022-09-16 00:00:00,1031524,6,NK-TS,2022-09-16 00:00:00,1031524,6
04466-12150,NK-S2-YT,2022-09-16 00:00:00,728029,35,NK-S2-YT,2022-09-16 00:00:00,728029,35
04478-08100,HTAUTOHN,2022-09-16 00:00:00,1187000,1,HTAUTOHN,2022-09-16 00:00:00,1187000,1
04495-52040,NK-TS,2022-09-16 00:00:00,562367,5,CHPT-MINHANH,2022-01-08 00:00:00,530000,2
11193-70010,NK-TS,2022-09-16 00:00:00,22227,150,NK-TS,2022-09-16 00:00:00,22227,150
11213-0V020,NK-TS,2022-09-16 00:00:00,156784,40,NK-TS,2022-03-29 00:00:00,154017,10
11213-28021,NK-TS,2022-09-16 00:00:00,153677,100,NK-TS,2022-09-16 00:00:00,307354,150
11213-31050,NK-TS,2022-09-16 00:00:00,120934,5,NK-TS,2022-02-26 00:00:00,118343,50
11213-36020,NK-TS,2022-09-16 00:00:00,136708,41,NK-TS,2022-09-16 00:00:00,273416,75
11214-31020,NK-TS,2022-09-16 00:00:00,120934,50,NK-TS,2022-02-26 00:00:00,118343,50
13523-13030,HTAUTOHN,2022-09-16 00:00:00,356000,2,HTAUTOHN,2022-09-16 00:00:00,356000,2
13561-13030,HTAUTOHN,2022-09-16 00:00:00,190000,5,CHPT-MINHANH,2022-07-29 00:00:00,150000,1
13561-13030,HTAUTOHN,2022-09-16 00:00:00,190000,5,CHPT-MINHANH,2022-07-30 00:00:00,150000,1
13568-59095,NK-TS,2022-09-16 00:00:00,1009536,2,NK-TS,2022-09-16 00:00:00,1009536,2
16100-39456,HTAUTOHN,2022-09-16 00:00:00,2084000,1,NK-TS,2022-03-29 00:00:00,1711322,2
16268-75112,NK-TS,2022-09-16 00:00:00,303530,225,NK-TS,2022-03-29 00:00:00,298173,100
16321-75020,HTAUTOHN,2022-09-16 00:00:00,362000,1,HTAUTOHN,2022-09-16 00:00:00,362000,1
16601-0V010,NK-TS,2022-09-16 00:00:00,1341029,1,NK-TS,2022-09-16 00:00:00,2682058,4
16603-31040,NK-TS,2022-09-16 00:00:00,470591,11,NK-TS,2022-09-16 00:00:00,1411773,40
16603-75010,NK-TS,2022-09-16 00:00:00,198131,5,NK-TS,2022-09-16 00:00:00,396262,40
16604-31020,NK-TS,2022-09-16 00:00:00,414187,20,NK-TS,2022-02-26 00:00:00,405314,9
16620-36061,HTAUTOHN,2022-09-16 00:00:00,1829000,1,NCC-KHANGTHANG,2022-07-18 00:00:00,1700000,1
27415-0W042,CHPT-MINHANH,2022-09-16 00:00:00,900000,3,NK-TS,2022-03-29 00:00:00,581084,20
35330-08010,CHPT-MINHANH,2022-09-16 00:00:00,750000,2,HTAUTOHN,2022-03-29 00:00:00,730000,3
42607-33022,NK-TS,2022-09-16 00:00:00,853708,30,NK-TS,2022-09-16 00:00:00,2561124,70
45503-39275,NK-TS,2022-09-16 00:00:00,1030329,30,NK-TS,2022-09-16 00:00:00,1030329,30
46540-42010,NK-TS,2022-09-16 00:00:00,179250,6,NK-TS,2022-09-16 00:00:00,179250,6
46550-60060,NK-TS,2022-09-16 00:00:00,288951,1,NK-TS,2022-09-16 00:00:00,288951,1
47201-06443,HTAUTOHN,2022-09-16 00:00:00,5624000,1,HTAUTOHN,2022-09-16 00:00:00,5624000,1
47731-33340,HTAUTOHN,2022-09-16 00:00:00,439000,1,HTAUTOHN,2022-09-16 00:00:00,439000,1
48341-32054,NK-TS,2022-09-16 00:00:00,83411,10,NK-TS,2022-09-16 00:00:00,250233,200
48609-48040,NK-TS,2022-09-16 00:00:00,587701,18,NK-TS,2022-02-26 00:00:00,575111,30
48632-60030,CHPT-MINHANH,2022-09-16 00:00:00,350000,2,CHPT-MINHANH,2022-09-16 00:00:00,350000,2
48654-60040,CHPT-MINHANH,2022-09-16 00:00:00,670000,2,CHPT-MINHANH,2022-09-16 00:00:00,670000,2
48655-60040,CHPT-MINHANH,2022-09-16 00:00:00,930000,2,CHPT-MINHANH,2022-09-16 00:00:00,930000,2
48810-60051,HTAUTOHN,2022-09-16 00:00:00,945000,2,CHPT-MINHANH,2022-03-26 00:00:00,840000,1
48810-60051,HTAUTOHN,2022-09-16 00:00:00,945000,2,CHPT-MINHANH,2022-04-07 00:00:00,840000,1
48820-28050,NK-TS,2022-09-16 00:00:00,513850,2,NK-TS,2022-09-16 00:00:00,1027700,40
48820-33040,NK-TS,2022-09-16 00:00:00,509548,50,NK-TS,2022-09-16 00:00:00,1019096,150
48820-60071,CHPT-MINHANH,2022-09-16 00:00:00,840000,2,CHPT-MINHANH,2022-04-07 00:00:00,840000,1
48820-60071,CHPT-MINHANH,2022-09-16 00:00:00,840000,2,CHPT-MINHANH,2022-07-14 00:00:00,840000,1
48820-60071,CHPT-MINHANH,2022-09-16 00:00:00,840000,2,CHPT-MINHANH,2022-09-16 00:00:00,840000,2
50820-SVB-A02-A,KL-DUCPHAT-Q5,2022-09-16 00:00:00,1000000,2,KL-DUCPHAT-Q5,2022-08-19 00:00:00,1000000,1
50820-SVB-A02-A,KL-DUCPHAT-Q5,2022-09-16 00:00:00,1000000,2,KL-DUCPHAT-Q5,2022-09-16 00:00:00,1000000,2
51920-SWA-A01,KL-DUCPHAT-Q5,2022-09-16 00:00:00,450000,2,KL-DUCPHAT-Q5,2022-09-07 00:00:00,425000,2
90915-YZZD4,NK-TS,2022-09-16 00:00:00,70983,2400,NK-TS,2022-09-16 00:00:00,70983,2400
90915-YZZN2,NK-TS,2022-09-16 00:00:00,70027,1120,NK-TS,2022-09-16 00:00:00,70027,1120
90916-02759,NK-TS,2022-09-16 00:00:00,1218422,5,NK-TS,2022-09-16 00:00:00,1218422,5
90919-01191,NK-TS,2022-09-16 00:00:00,196219,100,NK-TS,2022-02-26 00:00:00,179854,100
90919-02260,NK-TS,2022-09-16 00:00:00,949786,100,NK-TS,2022-09-16 00:00:00,949786,100
GWD-32A,NK-TS,2022-09-16 00:00:00,192395,48,NK-TS,2022-09-16 00:00:00,192395,48
GWIS-25A,NK-TS,2022-09-16 00:00:00,207452,10,NK-TS,2022-09-16 00:00:00,207452,10
GWIS-44A,NK-TS,2022-09-16 00:00:00,356588,20,NK-TS,2022-09-16 00:00:00,356588,20
GWM-52A,NK-TS,2022-09-16 00:00:00,434263,10,NK-TS,2022-09-16 00:00:00,434263,10
GWMZ-39A,NK-TS,2022-09-16 00:00:00,244736,10,NK-TS,2022-09-16 00:00:00,244736,10
GWMZ-41A,NK-TS,2022-09-16 00:00:00,268875,20,NK-TS,2022-09-16 00:00:00,268875,20
GWMZ-49A,NK-TS,2022-09-16 00:00:00,296838,300,NK-TS,2022-09-16 00:00:00,296838,300
GWMZ-57A,NK-TS,2022-09-16 00:00:00,435936,9,NK-TS,2022-09-16 00:00:00,435936,9
GWMZ-58A,NK-TS,2022-09-16 00:00:00,339858,27,NK-TS,2022-09-16 00:00:00,339858,27
GWN-90A,NK-TS,2022-09-16 00:00:00,262661,30,NK-TS,2022-09-16 00:00:00,262661,30
GWS-11A,NK-TS,2022-09-16 00:00:00,153199,200,NK-TS,2022-09-16 00:00:00,153199,200
GWS-16A,NK-TS,2022-09-16 00:00:00,191200,20,NK-TS,2022-09-16 00:00:00,191200,20
GWT-101A,NK-TS,2022-09-16 00:00:00,158457,120,NK-TS,2022-09-16 00:00:00,158457,120
GWT-116AH,NK-TS,2022-09-16 00:00:00,374991,30,NK-TS,2022-09-16 00:00:00,374991,30
GWT-119A,NK-TS,2022-09-16 00:00:00,211276,20,NK-TS,2022-09-16 00:00:00,211276,20
GWT-144A,NK-TS,2022-09-16 00:00:00,339380,10,NK-TS,2022-09-16 00:00:00,339380,10
GWT-145A,NK-TS,2022-09-16 00:00:00,446691,1,NK-TS,2022-09-16 00:00:00,893382,6
GWT-151AM,NK-TS,2022-09-16 00:00:00,583160,20,NK-TS,2022-09-16 00:00:00,583160,20
GWT-157A,NK-TS,2022-09-16 00:00:00,263617,53,NK-TS,2022-09-16 00:00:00,263617,53
GWT-162A,NK-TS,2022-09-16 00:00:00,394828,100,NK-TS,2022-09-16 00:00:00,394828,100
GWT-60A,NK-TS,2022-09-16 00:00:00,204106,60,NK-TS,2022-09-16 00:00:00,204106,60
